state,date,persons
Delaware,2019-09-01,122139
Delaware,2019-10-01,121987
Delaware,2019-11-01,118796
Delaware,2019-12-01,118115
Delaware,2020-01-01,119235
Delaware,2020-02-01,115616
Delaware,2020-03-01,114978
Delaware,2020-04-01,126014
Delaware,2020-05-01,128826
Delaware,2020-06-01,118312
Delaware,2020-07-01,116311
Delaware,2020-08-01,120609
Delaware,2020-09-01,126197
Delaware,2020-10-01,122298
Delaware,2020-11-01,119290
Delaware,2020-12-01,119525
Delaware,2021-01-01,118049
Delaware,2021-02-01,112425
Delaware,2021-03-01,113352
Delaware,2021-04-01,113565
Delaware,2021-05-01,114739
Delaware,2021-06-01,114123
Delaware,2021-07-01,114941
Delaware,2021-08-01,113932
Delaware,2021-09-01,109563
Delaware,2021-10-01,114173
Delaware,2021-11-01,116825
Delaware,2021-12-01,119189
Delaware,2022-01-01,119414
Delaware,2022-02-01,119215
Delaware,2022-03-01,117809
Delaware,2022-04-01,118608
Delaware,2022-05-01,119279
Delaware,2022-06-01,120298
Delaware,2022-07-01,120873
Delaware,2022-08-01,121463
Delaware,2022-09-01,118952
Delaware,2022-10-01,121048
Delaware,2022-11-01,122688
Delaware,2022-12-01,124197
Delaware,2023-01-01,124660
Delaware,2023-02-01,124837
Delaware,2023-03-01,118870
Delaware,2023-04-01,118381
Delaware,2023-05-01,120178
Delaware,2023-06-01,121500
Delaware,2023-07-01,119272
Delaware,2023-08-01,121269
Delaware,2023-09-01,117192
District of Columbia,2009-10-01,112778
District of Columbia,2009-11-01,113672
District of Columbia,2009-12-01,114375
District of Columbia,2010-01-01,114818
District of Columbia,2010-02-01,113374
District of Columbia,2010-03-01,116068
District of Columbia,2010-04-01,116540
District of Columbia,2010-05-01,119259
District of Columbia,2010-06-01,121340
District of Columbia,2010-07-01,124281
District of Columbia,2010-08-01,126651
District of Columbia,2010-09-01,128759
District of Columbia,2010-10-01,130170
District of Columbia,2010-11-01,131611
District of Columbia,2010-12-01,132704
District of Columbia,2011-01-01,132107
District of Columbia,2011-02-01,132083
District of Columbia,2011-03-01,133308
District of Columbia,2011-04-01,133865
District of Columbia,2011-05-01,134500
District of Columbia,2011-06-01,136347
District of Columbia,2011-07-01,140295
District of Columbia,2011-08-01,140836
District of Columbia,2011-09-01,140315
District of Columbia,2011-10-01,140003
District of Columbia,2011-11-01,140384
District of Columbia,2011-12-01,141112
District of Columbia,2012-01-01,140515
District of Columbia,2012-02-01,140311
District of Columbia,2012-03-01,140549
District of Columbia,2012-04-01,139626
District of Columbia,2012-05-01,140187
District of Columbia,2012-06-01,141266
District of Columbia,2012-07-01,142025
District of Columbia,2012-08-01,143951
District of Columbia,2012-09-01,143839
District of Columbia,2012-10-01,144495
District of Columbia,2012-11-01,145398
District of Columbia,2012-12-01,145054
District of Columbia,2013-01-01,145327
District of Columbia,2013-02-01,144545
District of Columbia,2013-03-01,144193
District of Columbia,2013-04-01,143361
District of Columbia,2013-05-01,144200
District of Columbia,2013-06-01,144619
District of Columbia,2013-07-01,145249
District of Columbia,2013-08-01,146161
District of Columbia,2013-09-01,146065
District of Columbia,2013-10-01,146278
District of Columbia,2013-11-01,145357
District of Columbia,2013-12-01,143213
District of Columbia,2014-01-01,141969
District of Columbia,2014-02-01,140828
District of Columbia,2014-03-01,139844
District of Columbia,2014-04-01,140024
District of Columbia,2014-05-01,141209
District of Columbia,2014-06-01,141992
District of Columbia,2014-07-01,143240
District of Columbia,2014-08-01,143761
District of Columbia,2014-09-01,144768
District of Columbia,2014-10-01,145070
District of Columbia,2014-11-01,144735
District of Columbia,2014-12-01,144166
District of Columbia,2015-01-01,142476
District of Columbia,2015-02-01,141281
District of Columbia,2015-03-01,140817
District of Columbia,2015-04-01,139973
District of Columbia,2015-05-01,139880
District of Columbia,2015-06-01,140407
District of Columbia,2015-07-01,141468
District of Columbia,2015-08-01,140883
District of Columbia,2015-09-01,140985
District of Columbia,2015-10-01,140654
District of Columbia,2015-11-01,139510
District of Columbia,2015-12-01,138638
District of Columbia,2016-01-01,135796
District of Columbia,2016-02-01,134520
District of Columbia,2016-03-01,133804
District of Columbia,2016-04-01,132142
District of Columbia,2016-05-01,131996
District of Columbia,2016-06-01,132051
District of Columbia,2016-07-01,131545
District of Columbia,2016-08-01,132541
District of Columbia,2016-09-01,132308
District of Columbia,2016-10-01,126322
District of Columbia,2016-11-01,128597
District of Columbia,2016-12-01,126869
District of Columbia,2017-01-01,125557
District of Columbia,2017-02-01,119224
District of Columbia,2017-03-01,117872
District of Columbia,2017-04-01,115862
District of Columbia,2017-05-01,114021
District of Columbia,2017-06-01,115057
District of Columbia,2017-07-01,112994
District of Columbia,2017-08-01,113553
District of Columbia,2017-09-01,113315
District of Columbia,2017-10-01,112773
District of Columbia,2017-11-01,114099
District of Columbia,2017-12-01,112405
District of Columbia,2018-01-01,113808
District of Columbia,2018-02-01,112172
District of Columbia,2018-03-01,110444
District of Columbia,2018-04-01,110584
District of Columbia,2018-05-01,112091
District of Columbia,2018-06-01,113688
District of Columbia,2018-07-01,110652
District of Columbia,2018-08-01,112080
District of Columbia,2018-09-01,112589
District of Columbia,2018-10-01,119885
District of Columbia,2018-11-01,113646
District of Columbia,2018-12-01,111266
District of Columbia,2019-01-01,109580
District of Columbia,2019-02-01,99991
District of Columbia,2019-03-01,10249
District of Columbia,2019-04-01,106298
District of Columbia,2019-05-01,106340
District of Columbia,2019-06-01,106575
District of Columbia,2019-07-01,109146
District of Columbia,2019-08-01,110383
District of Columbia,2019-09-01,111402
District of Columbia,2019-10-01,111043
District of Columbia,2019-11-01,110471
District of Columbia,2019-12-01,109420
District of Columbia,2020-01-01,108307
District of Columbia,2020-02-01,108570
District of Columbia,2020-03-01,105039
District of Columbia,2020-04-01,115293
District of Columbia,2020-05-01,119478
District of Columbia,2020-06-01,122584
District of Columbia,2020-07-01,125635
District of Columbia,2020-08-01,129186
District of Columbia,2020-09-01,131844
District of Columbia,2020-10-01,134659
District of Columbia,2020-11-01,136823
District of Columbia,2020-12-01,139735
District of Columbia,2021-01-01,142325
District of Columbia,2021-02-01,143407
District of Columbia,2021-03-01,143937
District of Columbia,2021-04-01,143260
District of Columbia,2021-05-01,141238
District of Columbia,2021-06-01,139783
District of Columbia,2021-07-01,138241
District of Columbia,2021-08-01,136204
District of Columbia,2021-09-01,141772
District of Columbia,2021-10-01,142842
District of Columbia,2021-11-01,144659
District of Columbia,2021-12-01,146036
District of Columbia,2022-01-01,147178
District of Columbia,2022-02-01,147449
District of Columbia,2022-03-01,147846
District of Columbia,2022-04-01,149032
District of Columbia,2022-05-01,150321
District of Columbia,2022-06-01,146180
District of Columbia,2022-07-01,143899
District of Columbia,2022-08-01,142764
District of Columbia,2022-09-01,141450
District of Columbia,2022-10-01,138398
District of Columbia,2022-11-01,138082
District of Columbia,2022-12-01,137451
District of Columbia,2023-01-01,138316
District of Columbia,2023-02-01,138167
District of Columbia,2023-03-01,138380
District of Columbia,2023-04-01,137058
District of Columbia,2023-05-01,137683
District of Columbia,2023-06-01,141238
District of Columbia,2023-07-01,139861
District of Columbia,2023-08-01,139485
District of Columbia,2023-09-01,138722
Florida,2009-10-01,2382421
Florida,2009-11-01,2430767
Florida,2009-12-01,2490034
Florida,2010-01-01,2497511
Florida,2010-02-01,2523454
Florida,2010-03-01,2564690
Florida,2010-04-01,2590665
Florida,2010-05-01,2637425
Florida,2010-06-01,2681377
Florida,2010-07-01,2749224
Florida,2010-08-01,2809636
Florida,2010-09-01,2881019
Florida,2010-10-01,2951682
Florida,2010-11-01,2994413
Florida,2010-12-01,3043115
Florida,2011-01-01,3045847
Florida,2011-02-01,3043704
Florida,2011-03-01,3072800
Florida,2011-04-01,3064160
Florida,2011-05-01,3086696
Florida,2011-06-01,3117913
Florida,2011-07-01,3125331
Florida,2011-08-01,3163228
Florida,2011-09-01,3187157
Florida,2011-10-01,3225957
Florida,2011-11-01,3260561
Florida,2011-12-01,3297834
Florida,2012-01-01,3293516
Florida,2012-02-01,3302790
Florida,2012-03-01,3346145
Florida,2012-04-01,3343861
Florida,2012-05-01,3384489
Florida,2012-06-01,3419492
Florida,2012-07-01,3426193
Florida,2012-08-01,3461158
Florida,2012-09-01,3474773
Florida,2012-10-01,3521938
Florida,2012-11-01,3541637
Florida,2012-12-01,3562318
Florida,2013-01-01,3573410
Florida,2013-02-01,3548832
Florida,2013-03-01,3566784
Florida,2013-04-01,3548465
Florida,2013-05-01,3556098
Florida,2013-06-01,3568672
Florida,2013-07-01,3558254
Florida,2013-08-01,3570722
Florida,2013-09-01,3560545
Florida,2013-10-01,3565296
Florida,2013-11-01,3536728
Florida,2013-12-01,3522173
Florida,2014-01-01,3493264
Florida,2014-02-01,3461816
Florida,2014-03-01,3451122
Florida,2014-04-01,3454704
Florida,2014-05-01,3487797
Florida,2014-06-01,3526356
Florida,2014-07-01,3555983
Florida,2014-08-01,3612131
Florida,2014-09-01,3648365
Florida,2014-10-01,3695060
Florida,2014-11-01,3686064
Florida,2014-12-01,3689976
Florida,2015-01-01,3668493
Florida,2015-02-01,3642572
Florida,2015-03-01,3624900
Florida,2015-04-01,3607878
Florida,2015-05-01,3630463
Florida,2015-06-01,3646571
Florida,2015-07-01,3650705
Florida,2015-08-01,3653696
Florida,2015-09-01,3677655
Florida,2015-10-01,3708499
Florida,2015-11-01,3699420
Florida,2015-12-01,3698548
Florida,2016-01-01,3664055
Florida,2016-02-01,3560168
Florida,2016-03-01,3560060
Florida,2016-04-01,3259847
Florida,2016-05-01,3225922
Florida,2016-06-01,3239056
Florida,2016-07-01,3262475
Florida,2016-08-01,3288860
Florida,2016-09-01,3287446
Florida,2016-10-01,3279009
Florida,2016-11-01,3265019
Florida,2016-12-01,3274938
Florida,2017-01-01,3232682
Florida,2017-02-01,3176287
Florida,2017-03-01,3178027
Florida,2017-04-01,3126089
Florida,2017-05-01,3110913
Florida,2017-06-01,3129822
Florida,2017-07-01,3115778
Florida,2017-08-01,3132728
Florida,2017-09-01,3217150
Florida,2017-10-01,5797835
Florida,2017-11-01,3938018
Florida,2017-12-01,3272989
Florida,2018-01-01,3205617
Florida,2018-02-01,2958565
Florida,2018-03-01,2998889
Florida,2018-04-01,3018378
Florida,2018-05-01,3042303
Florida,2018-06-01,3042160
Florida,2018-07-01,3005762
Florida,2018-08-01,2947869
Florida,2018-09-01,2941835
Florida,2018-10-01,2996302
Florida,2018-11-01,3073877
Florida,2018-12-01,2944370
Florida,2019-01-01,2888654
Florida,2019-02-01,473190
Florida,2019-03-01,2780799
Florida,2019-04-01,2765663
Florida,2019-05-01,2779400
Florida,2019-06-01,2789098
Florida,2019-07-01,2779754
Florida,2019-08-01,2770280
Florida,2019-09-01,2755509
Florida,2019-10-01,2779312
Florida,2019-11-01,2765924
Florida,2019-12-01,2731271
Florida,2020-01-01,2683906
Florida,2020-02-01,2634689
Florida,2020-03-01,2634892
Florida,2020-04-01,3123525
Florida,2020-05-01,3527762
Florida,2020-06-01,3731605
Florida,2020-07-01,3793271
Florida,2020-08-01,3834528
Florida,2020-09-01,3886747
Florida,2020-10-01,3672011
Florida,2020-11-01,3510072
Florida,2020-12-01,3462997
Florida,2021-01-01,3413937
Florida,2021-02-01,3343701
Florida,2021-03-01,3299396
Florida,2021-04-01,3270866
Florida,2021-05-01,3290158
Florida,2021-06-01,3297055
Florida,2021-07-01,3256616
Florida,2021-08-01,3167392
Florida,2021-09-01,3125813
Florida,2021-10-01,3043731
Florida,2021-11-01,2974930
Florida,2021-12-01,2903034
Florida,2022-01-01,2791040
Florida,2022-02-01,2760132
Florida,2022-03-01,2781226
Florida,2022-04-01,2786261
Florida,2022-05-01,2797922
Florida,2022-06-01,2835905
Florida,2022-07-01,2841401
Florida,2022-08-01,2834015
Florida,2022-09-01,2815431
Florida,2022-10-01,3384172
Florida,2022-11-01,3146796
Florida,2022-12-01,3188427
Florida,2023-01-01,3260543
Florida,2023-02-01,3082072
Florida,2023-03-01,3061883
Florida,2023-04-01,2999548
Florida,2023-05-01,3023426
Florida,2023-06-01,2969247
Florida,2023-07-01,2889222
Florida,2023-08-01,3004649
Florida,2023-09-01,3068944
Georgia,2009-10-01,1477543
Georgia,2009-11-01,1506811
Georgia,2009-12-01,1533637
Georgia,2010-01-01,1548158
Georgia,2010-02-01,1562209
Georgia,2010-03-01,1582642
Georgia,2010-04-01,1597957
Georgia,2010-05-01,1614920
Georgia,2010-06-01,1635928
Georgia,2010-07-01,1657782
Georgia,2010-08-01,1681376
Georgia,2010-09-01,1693976
Georgia,2010-10-01,1710882
Georgia,2010-11-01,1732865
Georgia,2010-12-01,1743287
Georgia,2011-01-01,1739838
Georgia,2011-02-01,1744488
Georgia,2011-03-01,1761577
Georgia,2011-04-01,1771385
Georgia,2011-05-01,1794537
Georgia,2011-06-01,1818580
Georgia,2011-07-01,1828053
Georgia,2011-08-01,1851586
Georgia,2011-09-01,1863393
Georgia,2011-10-01,1870781
Georgia,2011-11-01,1880277
Georgia,2011-12-01,1885046
Georgia,2012-01-01,1891322
Georgia,2012-02-01,1891077
Georgia,2012-03-01,1898349
Georgia,2012-04-01,1905267
Georgia,2012-05-01,1923169
Georgia,2012-06-01,1936525
Georgia,2012-07-01,1959113
Georgia,2012-08-01,1959837
Georgia,2012-09-01,1953302
Georgia,2012-10-01,1963601
Georgia,2012-11-01,1972221
Georgia,2012-12-01,1969534
Georgia,2013-01-01,1969696
Georgia,2013-02-01,1960035
Georgia,2013-03-01,1956754
Georgia,2013-04-01,1945001
Georgia,2013-05-01,1950577
Georgia,2013-06-01,1950819
Georgia,2013-07-01,1933572
Georgia,2013-08-01,1918247
Georgia,2013-09-01,1888206
Georgia,2013-10-01,1883966
Georgia,2013-11-01,2123806
Georgia,2013-12-01,2075085
Georgia,2014-01-01,1727545
Georgia,2014-02-01,2044233
Georgia,2014-03-01,2034383
Georgia,2014-04-01,2044251
Georgia,2014-05-01,1847395
Georgia,2014-06-01,1877788
Georgia,2014-07-01,1882484
Georgia,2014-08-01,1889570
Georgia,2014-09-01,1881761
Georgia,2014-10-01,1862649
Georgia,2014-11-01,1841721
Georgia,2014-12-01,1829007
Georgia,2015-01-01,1800006
Georgia,2015-02-01,1782600
Georgia,2015-03-01,1779106
Georgia,2015-04-01,1775099
Georgia,2015-05-01,1785403
Georgia,2015-06-01,1796931
Georgia,2015-07-01,1783872
Georgia,2015-08-01,1787148
Georgia,2015-09-01,1782829
Georgia,2015-10-01,1774540
Georgia,2015-11-01,1774065
Georgia,2015-12-01,1766736
Georgia,2016-01-01,1897350
Georgia,2016-02-01,1734949
Georgia,2016-03-01,1719210
Georgia,2016-04-01,1697022
Georgia,2016-05-01,1692442
Georgia,2016-06-01,1690889
Georgia,2016-07-01,1677306
Georgia,2016-08-01,1688336
Georgia,2016-09-01,1688832
Georgia,2016-10-01,1683945
Georgia,2016-11-01,1679738
Georgia,2016-12-01,1673820
Georgia,2017-01-01,1656234
Georgia,2017-02-01,1641700
Georgia,2017-03-01,1632271
Georgia,2017-04-01,1608132
Georgia,2017-05-01,1611668
Georgia,2017-06-01,1607524
Georgia,2017-07-01,1505497
Georgia,2017-08-01,1616364
Georgia,2017-09-01,1588084
Georgia,2017-10-01,1600358
Georgia,2017-11-01,1589620
Georgia,2017-12-01,1555634
Georgia,2018-01-01,1597214
Georgia,2018-02-01,1560984
Georgia,2018-03-01,1542681
Georgia,2018-04-01,1543723
Georgia,2018-05-01,1544054
Georgia,2018-06-01,1546294
Georgia,2018-07-01,1563418
Georgia,2018-08-01,1529027
Georgia,2018-09-01,1504422
Georgia,2018-10-01,1485060
Georgia,2018-11-01,1580644
Georgia,2018-12-01,1453914
Georgia,2019-01-01,1452314
Georgia,2019-02-01,319224
Georgia,2019-03-01,1414322
Georgia,2019-04-01,1397447
Georgia,2019-05-01,1390665
Georgia,2019-06-01,1385857
Georgia,2019-07-01,1365770
Georgia,2019-08-01,1372252
Georgia,2019-09-01,1372965
Georgia,2019-10-01,1370779
Georgia,2019-11-01,1369503
Georgia,2019-12-01,1348944
Georgia,2020-01-01,1339728
Georgia,2020-02-01,1342625
Georgia,2020-03-01,1408652
Georgia,2020-04-01,1613967
Georgia,2020-05-01,1721474
Georgia,2020-06-01,1754892
Georgia,2020-07-01,1806766
Georgia,2020-08-01,1839348
Georgia,2020-09-01,1874541
Georgia,2020-10-01,1770106
Georgia,2020-11-01,1725595
Georgia,2020-12-01,1694533
Georgia,2021-01-01,1736230
Georgia,2021-02-01,1734395
Georgia,2021-03-01,1644201
Georgia,2021-04-01,1605345
Georgia,2021-05-01,1577535
Georgia,2021-06-01,1561708
Georgia,2021-07-01,1539533
Georgia,2021-08-01,1551156
Georgia,2021-09-01,1547070
Georgia,2021-10-01,1588342
Georgia,2021-11-01,1603834
Georgia,2021-12-01,1624871
Georgia,2022-01-01,1604288
Georgia,2022-02-01,1615215
Georgia,2022-03-01,1619056
Georgia,2022-04-01,1607936
Georgia,2022-05-01,1593122
Georgia,2022-06-01,1588857
Georgia,2022-07-01,1636607
Georgia,2022-08-01,1619121
Georgia,2022-09-01,1597184
Georgia,2022-10-01,1579073
Georgia,2022-11-01,1613871
Georgia,2022-12-01,1624379
Georgia,2023-01-01,1625801
Georgia,2023-02-01,1608998
Georgia,2023-03-01,1560668
Georgia,2023-04-01,1505624
Georgia,2023-05-01,1476749
Georgia,2023-06-01,1478634
Georgia,2023-07-01,1495948
Georgia,2023-08-01,1490167
Georgia,2023-09-01,1457557
Hawaii,2009-10-01,129536
Hawaii,2009-11-01,131361
Hawaii,2009-12-01,134021
Hawaii,2010-01-01,134685
Hawaii,2010-02-01,135511
Hawaii,2010-03-01,136594
Hawaii,2010-04-01,138384
Hawaii,2010-05-01,139816
Hawaii,2010-06-01,141293
Hawaii,2010-07-01,144006
Hawaii,2010-08-01,145534
Hawaii,2010-09-01,147250
Hawaii,2010-10-01,150480
Hawaii,2010-11-01,153018
Hawaii,2010-12-01,156355
Hawaii,2011-01-01,157163
Hawaii,2011-02-01,158152
Hawaii,2011-03-01,159404
Hawaii,2011-04-01,159704
Hawaii,2011-05-01,160462
Hawaii,2011-06-01,162426
Hawaii,2011-07-01,164325
Hawaii,2011-08-01,166093
Hawaii,2011-09-01,168151
Hawaii,2011-10-01,169405
Hawaii,2011-11-01,171436
Hawaii,2011-12-01,173143
Hawaii,2012-01-01,173786
Hawaii,2012-02-01,175291
Hawaii,2012-03-01,176729
Hawaii,2012-04-01,176160
Hawaii,2012-05-01,177887
Hawaii,2012-06-01,179700
Hawaii,2012-07-01,180733
Hawaii,2012-08-01,182867
Hawaii,2012-09-01,184734
Hawaii,2012-10-01,186330
Hawaii,2012-11-01,187034
Hawaii,2012-12-01,187917
Hawaii,2013-01-01,188763
Hawaii,2013-02-01,188564
Hawaii,2013-03-01,188933
Hawaii,2013-04-01,189366
Hawaii,2013-05-01,189647
Hawaii,2013-06-01,189855
Hawaii,2013-07-01,191509
Hawaii,2013-08-01,192117
Hawaii,2013-09-01,192162
Hawaii,2013-10-01,194961
Hawaii,2013-11-01,193936
Hawaii,2013-12-01,194550
Hawaii,2014-01-01,193897
Hawaii,2014-02-01,193255
Hawaii,2014-03-01,193930
Hawaii,2014-04-01,193600
Hawaii,2014-05-01,193933
Hawaii,2014-06-01,194865
Hawaii,2014-07-01,195703
Hawaii,2014-08-01,192117
Hawaii,2014-09-01,196420
Hawaii,2014-10-01,196639
Hawaii,2014-11-01,195626
Hawaii,2014-12-01,194932
Hawaii,2015-01-01,192916
Hawaii,2015-02-01,191527
Hawaii,2015-03-01,188085
Hawaii,2015-04-01,185668
Hawaii,2015-05-01,185006
Hawaii,2015-06-01,185301
Hawaii,2015-07-01,184465
Hawaii,2015-08-01,183649
Hawaii,2015-09-01,182927
Hawaii,2015-10-01,182226
Hawaii,2015-11-01,181275
Hawaii,2015-12-01,180165
Hawaii,2016-01-01,178137
Hawaii,2016-02-01,177301
Hawaii,2016-03-01,176105
Hawaii,2016-04-01,174882
Hawaii,2016-05-01,174552
Hawaii,2016-06-01,174275
Hawaii,2016-07-01,173739
Hawaii,2016-08-01,174423
Hawaii,2016-09-01,173669
Hawaii,2016-10-01,173289
Hawaii,2016-11-01,172434
Hawaii,2016-12-01,171893
Hawaii,2017-01-01,171201
Hawaii,2017-02-01,169319
Hawaii,2017-03-01,169038
Hawaii,2017-04-01,167366
Hawaii,2017-05-01,166911
Hawaii,2017-06-01,166923
Hawaii,2017-07-01,166807
Hawaii,2017-08-01,166961
Hawaii,2017-09-01,166398
Hawaii,2017-10-01,166822
Hawaii,2017-11-01,166146
Hawaii,2017-12-01,166262
Hawaii,2018-01-01,165140
Hawaii,2018-02-01,163398
